area_code,gp_access_score,gp_access_quintile,gp_access_decile
E01006188,0.24842726922583128,5,9
E01006189,0.2689690589292592,5,9
E01006190,0.15085376813454868,5,10
E01006191,0.441006547695468,4,7
E01006192,0.23879830530234944,5,9
E01006193,0.49942226216459107,3,6
E01006194,0.5129028116574657,3,6
E01006195,0.1617665939144948,5,10
E01006196,0.35306201052766717,4,8
E01006197,0.1912954166131724,5,10
E01006198,0.33958146103479264,4,8
E01006199,0.4724611631788419,3,6
E01006200,0.3703941455899345,4,8
E01006201,0.2317370650917961,5,9
E01006202,0.2221081011683143,5,9
E01006203,0.5661830787007318,3,5
E01006204,0.40313262292977275,4,7
E01006205,0.4140454487097188,4,7
E01006206,0.3183977404031326,4,8
E01006207,0.4159712414944152,4,7
E01006208,0.30170753626909735,4,8
E01006209,0.7112594684811913,2,4
E01006210,0.5257414302221082,3,6
E01006211,0.4326614456284504,4,7
E01006212,0.751059186031583,2,4
E01006213,0.38965207343689817,4,7
E01006214,0.31968160225959685,4,8
E01006215,0.8011297984336885,2,3
E01006216,0.30555912183849016,4,8
E01006217,0.7420721530363331,2,4
E01006218,0.25741430222108097,5,9
E01006219,0.6188214148157658,3,5
E01006220,0.804339453074849,2,3
E01006221,0.1726794196944409,5,10
E01006222,0.7626139427397611,2,4
E01006223,0.28116574656566956,5,9
E01006224,0.6059827962511234,3,5
E01006225,0.6855822313519063,2,4
E01006226,0.6913596097059955,2,4
E01006227,0.8069071767877775,2,3
E01006228,0.49878033123635895,3,6
E01006229,0.47374502503530613,3,6
E01006230,0.530234946719733,3,6
E01006231,0.5803055591218385,3,5
E01006232,1.4809346514315058,1,1
E01006233,0.835152137629991,2,3
E01006234,0.48529978174348437,3,6
E01006235,0.28694312491975865,5,9
E01006236,0.809474900500706,2,3
E01006237,0.8069071767877775,2,3
E01006238,0.26062395686224166,5,9
E01006239,0.23623058158942095,5,9
E01006240,0.6412889973038901,3,5
E01006241,0.49878033123635895,3,6
E01006242,0.25613044036461674,5,9
E01006243,0.7722429066632428,2,4
E01006244,0.2477853382975992,5,9
E01006245,0.5353703941455898,3,6
E01006246,0.9738092181281293,2,3
E01006247,0.9494158428553087,2,3
E01006248,0.18423417640261908,5,10
E01006249,0.4564128899730388,4,7
E01006250,0.11618949801001412,5,10
E01006251,0.6887918859930672,2,4
E01006252,0.7549107716009756,2,4
E01006253,0.8807292335344715,2,3
E01006254,0.6438567210168185,3,5
E01006255,0.17653100526383358,5,10
E01006256,0.778020285017332,2,4
E01006257,0.21504686095776093,5,10
E01006258,0.27795609192450893,5,9
E01006259,1.4263705225317753,1,2
E01006260,0.5334446013608934,3,6
E01006261,0.4249582744896649,4,7
E01006262,0.6136859673899089,3,5
E01006263,0.4621902683271279,3,6
E01006264,0.7433560148927973,2,4
E01006265,0.37424573115932724,4,8
E01006266,0.4711773013223777,3,6
E01006267,0.3979971755039158,4,7
E01006268,0.18487610733085122,5,10
E01006269,0.1713955578379766,5,10
E01006270,0.9924252150468608,2,3
E01006271,0.27217871357041984,5,9
E01006272,0.26190781871870583,5,9
E01006273,0.7979201437925278,2,4
E01006274,0.6066247271793554,3,5
E01006275,0.6920015406342276,2,4
E01006276,0.6406470663756579,3,5
E01006277,0.8987032995249711,2,3
E01006278,0.22531775580947488,5,9
E01006279,0.4153293105661831,4,7
E01006280,0.48979329824110923,3,6
E01006281,0.557196045705482,3,5
E01006282,0.4981384003081268,3,6
E01006283,0.2407240980870458,5,9
E01006284,0.32545898061368594,4,8
E01006285,0.6432147900885864,3,5
E01006286,0.8473488252664012,2,3
E01006287,0.8942097830273461,2,3
E01006288,0.8794453716780073,2,3
E01006289,0.7163949159070483,2,4
E01006290,0.6932854024906919,2,4
E01006291,0.2984978816279368,5,9
E01006292,0.39478752086275515,4,7
E01006293,0.4917190910258056,3,6
E01006294,0.29721401977147255,5,9
E01006295,0.1534214918474772,5,10
E01006296,0.6489921684426755,3,5
E01006297,0.8974194376685067,2,3
E01006298,0.5077673642316086,3,6
E01006299,0.9115419180896135,2,3
E01006300,0.9641802542046475,2,3
E01006301,1.2780844781101552,1,2
E01006302,0.7773783540890999,2,4
E01006303,1.0360765181666451,1,2
E01006304,0.2856592630632944,5,9
E01006305,0.5392219797149826,3,6
E01006306,0.47374502503530613,3,6
E01006307,0.404416484786237,4,7
E01006308,0.2407240980870458,5,9
E01006309,0.3671844909487739,4,8
E01006310,0.2952882269867762,5,9
E01006311,0.47438695596353825,3,6
E01006312,0.9134677108743098,2,3
E01006313,0.6483502375144434,3,5
E01006314,0.604698934394659,3,5
E01006315,1.2235203492104247,1,2
E01006316,1.1991269739376043,1,2
E01006317,0.6477083065862113,3,5
E01006318,1.1805109770188726,1,2
E01006319,0.6547695467967645,3,5
E01006320,1.369880600847349,1,2
E01006321,0.993709076903325,2,3
E01006322,0.37873924765695205,4,8
E01006323,0.4596225446141995,3,6
E01006324,0.9320837077930414,2,3
E01006325,1.3403517781486713,1,2
E01006326,0.719604570548209,2,4
E01006327,1.402619078187187,1,2
E01006328,0.57773783540891,3,5
E01006329,1.2697393760431377,1,2
E01006330,0.1534214918474772,5,10
E01006331,0.45063551161894977,4,7
E01006332,0.28501733213506225,5,9
E01006333,0.2920785723456156,5,9
E01006334,0.46796764668121704,3,6
E01006335,0.4326614456284504,4,7
E01006336,0.30170753626909735,4,8
E01006337,0.693927333418924,2,4
E01006338,0.48979329824110923,3,6
E01006339,0.19514700218256514,5,10
E01006340,0.5475670817820002,3,6
E01006341,0.39221979714982663,4,7
E01006342,0.37296186930286296,4,8
E01006343,0.351778148671203,4,8
E01006344,0.6400051354474259,3,5
E01006345,0.3607651816664527,4,8
E01006346,0.546925150853768,3,6
E01006347,0.44357427140839645,4,7
E01006348,0.8518423417640261,2,3
E01006349,0.8191038644241878,2,3
E01006350,0.509051226088073,3,6
E01006351,0.3659006290923097,4,8
E01006352,0.8807292335344715,2,3
E01006353,0.5206059827962511,3,6
E01006354,0.2670432661445628,5,9
E01006355,0.5109770188727693,3,6
E01006356,0.7266658107587622,2,4
E01006357,0.8235973809218127,2,3
E01006358,0.4108357940685582,4,7
E01006359,0.4345872384131467,4,7
E01006360,0.389010142508666,4,7
E01006361,0.15470535370394145,5,10
E01006362,0.8942097830273461,2,3
E01006363,0.8165361407112594,2,3
E01006364,0.47631274874823465,3,6
E01006365,0.3575555270252921,4,8
E01006366,0.7157529849788162,2,4
E01006367,0.7478495313904222,2,4
E01006368,1.0842213377840542,1,2
E01006369,0.2452176145846707,5,9
E01006370,0.3190396713313647,4,8
E01006371,0.2086275516754397,5,10
E01006372,1.1959173192964436,1,2
E01006373,0.6393632045191937,3,5
E01006374,0.5026319168057517,3,6
E01006375,0.16690204134035178,5,10
E01006376,0.27859802285274105,5,9
E01006377,0.8569777891898831,2,3
E01006378,1.1368596738990884,1,2
E01006379,0.4962126075234305,3,6
E01006380,0.8261651046347412,2,3
E01006381,0.7369367056104762,2,4
E01006382,0.9821543201951467,2,3
E01006383,0.578379766337142,3,5
E01006384,0.6014892797534984,3,5
E01006385,0.5283091539350365,3,6
E01006386,0.2201823083836179,5,9
E01006387,0.29978174348440106,5,9
E01006388,1.3159584028758506,1,2
E01006389,0.5122608807292335,3,6
E01006390,0.5944280395429451,3,5
E01006391,0.9275901912954165,2,3
E01006392,0.28886891770445505,5,9
E01006393,0.19065348568494028,5,10
E01006394,0.4499935806907177,4,7
E01006395,0.43137758377198615,4,7
E01006396,1.2106817306457824,1,2
E01006397,0.9648221851328795,2,3
E01006398,0.7234561561176016,2,4
E01006399,0.17717293619206573,5,10
E01006400,0.6964950571318526,2,4
E01006401,0.7902169726537424,2,4
E01006402,0.40120683014507635,4,7
E01006403,0.5610476312748748,3,5
E01006404,0.7330851200410834,2,4
E01006405,0.33508794453716784,4,8
E01006406,0.27923995378097316,5,9
E01006407,0.6290923096674798,3,5
E01006408,0.3665425600205418,4,8
E01006409,0.5969957632558737,3,5
E01006410,0.8396456541276157,2,3
E01006411,0.5000641930928231,3,6
E01006412,0.8107587623571703,2,3
E01006413,0.7664655283091538,2,4
E01006414,0.43073565284375404,4,7
E01006415,0.3633329053793812,4,8
E01006416,0.5456412889973038,3,6
E01006417,0.4243163435614328,4,7
E01006418,0.66247271793555,2,4
E01006419,0.8890743356014892,2,3
E01006420,0.7234561561176016,2,4
E01006421,1.0501989985877518,1,2
E01006422,0.21889844652715368,5,10
E01006423,0.509051226088073,3,6
E01006424,0.6156117601746052,3,5
E01006425,0.7606881499550646,2,4
E01006426,0.3164719476184362,4,8
E01006427,0.25613044036461674,5,9
E01006428,0.25677237129284886,5,9
E01006429,0.20991141353190396,5,10
E01006430,0.18936962382847605,5,10
E01006431,0.46860957760944916,3,6
E01006432,0.47823854153293105,3,6
E01006433,0.3145461548337399,4,8
E01006434,0.33444601360893567,4,8
E01006435,0.12004108357940685,5,10
E01006436,0.39350365900629086,4,7
E01006437,0.3883682115804339,4,7
E01006438,0.38965207343689817,4,7
E01006439,0.21440493002952882,5,10
E01006440,1.0835794068558222,1,2
E01006441,0.6817306457825136,2,4
E01006442,0.4930029528822698,3,6
E01006443,0.26575940428809863,5,9
E01006444,0.5912183849017845,3,5
E01006445,0.7837976633714211,2,4
E01006446,0.7324431891128513,2,4
E01006447,0.25805623314931314,5,9
E01006448,0.23494671973295672,5,9
E01006449,0.3774553858004878,4,8
E01006450,0.15727307741686994,5,10
E01006451,0.48786750545641283,3,6
E01006452,0.6168956220310694,3,5
E01006453,0.28630119399152654,5,9
E01006454,1.1490563615354985,1,2
E01006455,0.7683913210938502,2,4
E01006456,1.3127487482346898,1,2
E01006457,0.746565669533958,2,4
E01006458,0.7330851200410834,2,4
E01006459,0.7619720118115288,2,4
E01006460,0.49749646937989467,3,6
E01006461,0.4808062652458595,3,6
E01006462,0.7529849788162792,2,4
E01006463,0.3633329053793812,4,8
E01006464,0.48979329824110923,3,6
E01006465,0.815252278854795,2,3
E01006466,0.7638978045962252,2,4
E01006467,0.5456412889973038,3,6
E01006470,0.13416356400051355,5,10
E01006471,0.6021312106817307,3,5
E01006472,0.9025548850943637,2,3
E01006473,0.8691744768262933,2,3
E01006474,0.3960713827192194,4,7
E01006475,0.6213891385286944,3,5
E01006476,0.8922839902426497,2,3
E01006477,0.3691102837334703,4,8
E01006478,0.3402233919630248,4,8
E01006479,0.22724354859417129,5,9
E01006480,0.22082423931185005,5,9
E01006481,0.23237899602002823,5,9
E01006482,0.4108357940685582,4,7
E01006483,0.22531775580947488,5,9
E01006484,0.5084092951598408,3,6
E01006485,0.5116189498010014,3,6
E01006486,0.15213762999101296,5,10
E01006487,0.28951084863268717,5,9
E01006488,0.4499935806907177,4,7
E01006489,0.2131210681730646,5,10
E01006490,0.6406470663756579,3,5
E01006491,0.7144691231223519,2,4
E01006492,0.8614713056875078,2,3
E01006493,0.756836564385672,2,4
E01006494,0.5610476312748748,3,5
E01006495,0.6136859673899089,3,5
E01006496,0.6175375529593016,3,5
E01006497,0.2651174733598665,5,9
E01006498,1.0630376171523943,1,2
E01006499,0.8229554499935805,2,3
E01006500,0.28951084863268717,5,9
E01006501,1.3608935678520993,1,2
E01006502,0.9153935036590062,2,3
E01006503,1.37629991012967,1,2
E01006504,1.1381435357555527,1,2
E01006505,0.788291179869046,2,4
E01006506,1.3891385286943123,1,2
E01006507,1.0424958274489664,1,2
E01006508,1.1805109770188726,1,2
E01006509,0.7452818076774937,2,4
E01006510,1.1580433945307484,1,2
E01006512,0.1591988702015663,5,10
E01006513,0.21183720631660033,5,10
E01006514,0.32802670432661446,4,8
E01006515,0.29721401977147255,5,9
E01006518,0.47374502503530613,3,6
E01006519,0.66247271793555,2,4
E01006520,0.38002310951341634,4,7
E01006521,0.28437540120683014,5,9
E01006522,0.5687508024136602,3,5
E01006523,0.561689562203107,3,5
E01006524,0.2022082423931185,5,10
E01006525,0.43715496212607524,4,7
E01006526,0.25741430222108097,5,9
E01006527,0.3646167672358454,4,8
E01006528,0.42880986005905763,4,7
E01006529,0.1758890743356015,5,10
E01006530,0.1540634227757093,5,10
E01006531,0.37809731672871993,4,8
E01006532,0.7067659519835665,2,4
E01006533,0.7651816664526896,2,4
E01006534,0.4422904095519322,4,7
E01006535,0.4114777249967903,4,7
E01006536,0.3042752599820259,4,8
E01006537,1.0527667223006802,1,2
E01006538,0.8017717293619205,2,3
E01006539,0.4243163435614328,4,7
E01006540,0.28437540120683014,5,9
E01006541,0.6008473488252665,3,5
E01006542,0.6464244447297469,3,5
E01006543,0.5315188085761972,3,6
E01006544,0.2689690589292592,5,9
E01006545,0.435871100269611,4,7
E01006546,0.49942226216459107,3,6
E01006547,0.4243163435614328,4,7
E01006548,0.4416484786237001,4,7
E01006549,0.4949287456669662,3,6
E01006550,0.13929901142637052,5,10
E01006551,0.3305944280395429,4,8
E01006552,0.6791629220695852,2,4
E01006553,0.0866606753113365,5,10
E01006554,0.22595968673770703,5,9
E01006556,0.4204647579920401,4,7
E01006557,0.10656053408653231,5,10
E01006558,0.4641160611118243,3,6
E01006560,0.3164719476184362,4,8
E01006562,0.40120683014507635,4,7
E01006563,0.48465785081525226,3,6
E01006564,0.43843882398253947,4,7
E01006565,0.6920015406342276,2,4
E01006566,0.5527025292078571,3,5
E01006567,0.6111182436769804,3,5
E01006568,1.003979971755039,2,3
E01006569,0.7234561561176016,2,4
E01006570,0.3273847733983823,4,8
E01006571,0.22724354859417129,5,9
E01006572,0.13031197843112083,5,10
E01006573,0.37103607651816656,4,8
E01006574,0.28501733213506225,5,9
E01006575,0.7517011169598149,2,4
E01006576,0.4467839260495571,4,7
E01006577,0.4660418538965207,3,6
E01006578,0.5013480549492875,3,6
E01006579,0.40891000128386185,4,7
E01006580,0.6393632045191937,3,5
E01006581,0.5250994992938759,3,6
E01006582,0.5019899858775195,3,6
E01006583,0.8569777891898831,2,3
E01006584,0.6021312106817307,3,5
E01006585,0.6579792014379252,3,5
E01006586,0.4114777249967903,4,7
E01006587,0.5809474900500705,3,5
E01006588,0.28951084863268717,5,9
E01006589,0.1989985877519579,5,10
E01006590,0.2490692001540634,5,9
E01006591,0.0808832969572474,5,10
E01006592,0.3909359352933624,4,7
E01006593,0.19964051868018998,5,10
E01006594,1.035434587238413,1,2
E01006595,0.39478752086275515,4,7
E01006596,0.2169726537424573,5,10
E01006597,0.5905764539735525,3,5
E01006598,0.12902811657465657,5,10
E01006599,0.310052638336115,4,8
E01006600,0.2542046475799204,5,9
E01006603,0.4198228270638079,4,7
E01006604,0.3607651816664527,4,8
E01006605,0.62010527667223,3,5
E01006606,0.6342277570933368,3,5
E01006607,0.35883938888175637,4,8
E01006608,0.5013480549492875,3,6
E01006609,0.18872769290024394,5,10
E01006610,0.30363332905379375,4,8
E01006611,0.5225317755809474,3,6
E01006612,0.39221979714982663,4,7
E01006613,0.4339453074849146,4,7
E01006614,0.3671844909487739,4,8
E01006615,0.30363332905379375,4,8
E01006616,0.4731030941070741,3,6
E01006617,0.5809474900500705,3,5
E01006618,0.4930029528822698,3,6
E01006619,0.4718192322506098,3,6
E01006620,0.5289510848632687,3,6
E01006621,0.7215303633329052,2,4
E01006622,0.5803055591218385,3,5
E01006623,0.562331493131339,3,5
E01006624,0.5289510848632687,3,6
E01006625,0.2054178970342791,5,10
E01006626,0.2920785723456156,5,9
E01006627,0.36782642187700604,4,8
E01006628,0.7613300808832969,2,4
E01006629,0.788291179869046,2,4
E01006630,0.16048273205803054,5,10
E01006632,0.39478752086275515,4,7
E01006633,0.4057003466427012,4,7
E01006637,0.33444601360893567,4,8
E01006638,0.1643343176274233,5,10
E01006639,0.37488766208755936,4,8
E01006640,0.3652586981640775,4,8
E01006641,0.49685453845166255,3,6
E01006642,0.32802670432661446,4,8
E01006643,0.3858004878675054,4,7
E01006644,0.5642572859160353,3,5
E01006645,0.46989343946591344,3,6
E01006646,0.3851585569392733,4,7
E01006647,0.40184876107330847,4,7
E01006648,0.6932854024906919,2,4
E01006651,0.8107587623571703,2,3
E01006652,0.3389395301065605,4,8
E01006653,0.6477083065862113,3,5
E01006654,0.6406470663756579,3,5
E01006655,0.42560020541789706,4,7
E01006656,0.25227885479522405,5,9
E01006657,0.1701116959815124,5,10
E01006658,0.6984208499165488,2,4
E01006659,0.5122608807292335,3,6
E01006660,0.29593015791500826,5,9
E01006661,0.19964051868018998,5,10
E01006662,0.5135447425856977,3,6
E01006663,0.6509179612273719,3,5
E01006664,0.509051226088073,3,6
E01006665,0.8396456541276157,2,3
E01006666,0.8261651046347412,2,3
E01006667,0.4589806136859673,3,6
E01006668,0.3498523558865066,4,8
E01006669,0.3883682115804339,4,7
E01006670,0.2432918217999743,5,9
E01006671,0.815252278854795,2,3
E01006672,0.4641160611118243,3,6
E01006673,0.5064835023751444,3,6
E01006674,0.4718192322506098,3,6
E01006675,0.3081268455514186,4,8
E01006676,0.5629734240595711,3,5
E01006677,0.5430735652843753,3,6
E01006678,0.2137629991012967,5,10
E01006679,0.4140454487097188,4,7
E01006680,0.48209012710232374,3,6
E01006681,0.6111182436769804,3,5
E01006682,0.3915778662215945,4,7
E01006683,0.4930029528822698,3,6
E01006684,0.7125433303376555,2,4
E01006685,0.2227500320965464,5,9
E01006686,0.31069456926434713,4,8
E01006687,0.6875080241366028,2,4
E01006688,0.38708434972396966,4,7
E01006689,0.23944023623058158,5,9
E01006690,0.2824496084221338,5,9
E01006691,0.041083579406855815,5,10
E01006692,0.6830145076389779,2,4
E01006693,0.3716780074463987,4,8
E01006694,0.24200795994351007,5,9
E01006695,0.24393375272820642,5,9
E01006696,0.2901527795609192,5,9
E01006697,0.1591988702015663,5,10
E01006698,0.4499935806907177,4,7
E01006699,0.2086275516754397,5,10
E01006700,0.4930029528822698,3,6
E01006701,0.2554885094363846,5,9
E01006702,0.37873924765695205,4,8
E01006703,0.4467839260495571,4,7
E01006705,0.35370394145589934,4,8
E01006706,0.667608165361407,2,4
E01006707,0.3228912569007575,4,8
E01006708,0.5122608807292335,3,6
E01006709,0.23623058158942095,5,9
E01006710,0.9397868789318269,2,3
E01006711,0.41019386314032613,4,7
E01006712,0.31069456926434713,4,8
E01006713,0.4525613044036461,4,7
E01006716,0.4660418538965207,3,6
E01006717,0.29593015791500826,5,9
E01006718,0.15534728463217357,5,10
E01006719,0.173321350622673,5,10
E01006720,0.24393375272820642,5,9
E01006721,0.5129028116574657,3,6
E01006722,0.27923995378097316,5,9
E01006723,0.25805623314931314,5,9
E01006724,0.32802670432661446,4,8
E01006725,0.7870073180125817,2,4
E01006726,0.4275259982025934,4,7
E01006727,0.6990627808447811,2,4
E01006728,0.5218898446527154,3,6
E01006729,0.3633329053793812,4,8
E01006730,0.404416484786237,4,7
E01006731,0.3382975991783284,4,8
E01006732,0.4666837848247528,3,6
E01006734,0.40120683014507635,4,7
E01006735,0.3883682115804339,4,7
E01006736,0.5745281807677493,3,5
E01006737,0.4365130311978431,4,7
E01006738,0.604698934394659,3,5
E01006739,0.27346257542688407,5,9
E01006740,0.40826807035562973,4,7
E01006741,0.1566311464886378,5,10
E01006742,0.5372961869302862,3,6
E01006743,0.5340865322891256,3,6
E01006744,0.4217486198485043,4,7
E01006745,0.2227500320965464,5,9
E01006746,0.619463345743998,3,5
E01006747,0.3023494671973295,4,8
E01006748,0.6721016818590319,2,4
E01006751,0.5129028116574657,3,6
E01006752,0.3716780074463987,4,8
E01006753,0.351778148671203,4,8
E01006754,0.2111952753883682,5,10
E01006755,0.2689690589292592,5,9
E01006756,0.4198228270638079,4,7
E01006757,0.4339453074849146,4,7
E01006758,0.47888047246116316,3,6
E01006759,0.47695467967646676,3,6
E01006760,0.3581974579535242,4,8
E01006761,0.16305045577095903,5,10
E01006762,0.19771472589549363,5,10
E01006763,0.5366542560020541,3,6
E01006764,0.2086275516754397,5,10
E01006765,0.2766722300680447,5,9
E01006766,0.08216715881371164,5,10
E01006767,0.5045577095904481,3,6
E01006768,0.389010142508666,4,7
E01006769,0.2028501733213506,5,10
E01006770,0.4050584157144691,4,7
E01006771,0.9410707407882911,2,3
E01006772,0.3158300166902041,4,8
E01006773,0.509051226088073,3,6
E01006774,0.5308768776479651,3,6
E01006775,0.37488766208755936,4,8
E01006776,0.38772628065220177,4,7
E01006778,0.36782642187700604,4,8
E01006779,0.30170753626909735,4,8
E01006780,0.30491719091025804,4,8
E01006781,0.30555912183849016,4,8
E01006782,0.14443445885222753,5,10
E01006783,0.22595968673770703,5,9
